geo_code1,geo_code2,all,bicycle,foot,dist,slope
E02000614,E02006408,11,0,0,14.8,0.77
E02000614,E02006412,13,0,0,11.8,0.88
E02000614,E02006457,13,0,0,19.6,1.14
E02000614,E02006836,17,0,0,7.95,1.82
E02000614,E02006837,58,3,1,5.1,1.29
E02000615,E02000616,160,6,64,1.39,1.44
E02000615,E02000617,236,11,71,1.54,1.37
E02000615,E02000689,11,0,0,11.7,1.26
E02000615,E02000690,11,0,0,9.74,1.49
E02000615,E02000691,13,0,0,10.9,1.02
E02000615,E02000692,19,0,0,9.76,1.27
E02000615,E02000697,15,0,1,9.65,1.1
E02000615,E02000699,12,1,0,8.48,1.14
E02000615,E02000704,27,1,0,7.28,1.24
E02000615,E02000708,19,1,0,6.57,0.99
E02000615,E02000713,17,0,0,8.73,0.96
E02000615,E02000791,14,0,0,11.2,1.62
E02000615,E02000797,17,2,0,10.5,1.19
E02000615,E02000801,16,2,1,9.22,0.95
E02000615,E02000804,19,1,1,8.45,0.99
E02000615,E02000806,15,1,0,9.71,0.97
E02000615,E02000845,10,1,1,5.81,1.53
E02000615,E02000847,19,1,0,6.47,1.51
E02000615,E02000848,19,0,0,7.72,1.58
E02000615,E02000850,11,0,0,14,1.78
E02000615,E02000851,22,0,0,10.3,1.47
E02000615,E02000855,10,1,0,7.8,1.19
E02000615,E02000932,12,0,0,15.1,1.31
E02000615,E02000938,11,0,0,14,1.35
E02000615,E02000956,10,0,0,12.8,1.15
E02000615,E02006318,14,0,0,7.44,0.9
E02000615,E02006319,15,0,0,9.07,0.76
E02000615,E02006321,39,2,2,4.82,1.18
E02000615,E02006322,31,2,0,3.73,1.63
E02000615,E02006323,12,0,0,13,0.89
E02000615,E02006324,12,0,0,12.2,0.67
E02000615,E02006325,38,3,1,4.73,1.37
E02000615,E02006328,15,0,0,13.7,1.3
E02000615,E02006329,51,3,0,6.29,1.41
E02000615,E02006330,22,0,0,9.42,1.32
E02000615,E02006331,37,1,3,3.84,1.43
E02000615,E02006332,26,0,1,13.5,1.35
E02000615,E02006333,23,0,2,11.2,1.58
E02000615,E02006335,34,2,3,4.19,1.29
E02000615,E02006336,41,2,6,2.25,1.42
E02000615,E02006337,21,0,1,4.87,1.42
E02000615,E02006338,19,0,0,4.04,1.16
E02000615,E02006339,45,4,0,4.4,1.27
E02000615,E02006341,25,0,0,5.1,1.1
E02000615,E02006342,56,3,1,6.26,1.12
E02000615,E02006343,16,3,0,7.17,1.2
E02000615,E02006346,10,0,0,18.1,1.5
E02000615,E02006362,11,0,0,9.15,1.44
E02000615,E02006364,71,3,0,8.94,1.38
E02000615,E02006365,24,1,0,9.61,1.59
E02000615,E02006366,11,0,0,11.1,1.55
E02000615,E02006381,10,0,0,13.3,2.18
E02000615,E02006399,14,0,0,17.6,1.26
E02000615,E02006456,12,0,0,16.3,1.35
E02000615,E02006837,31,2,2,6.09,1.3
E02000616,E02000617,211,9,63,1.36,1.03
E02000616,E02000689,10,0,0,12.4,1.33
E02000616,E02000691,20,2,0,11.7,1.11
E02000616,E02000692,12,0,0,10.5,1.36
E02000616,E02000704,19,1,0,8.04,1.36
E02000616,E02000708,14,1,0,6.85,1.17
E02000616,E02000710,12,0,0,12.6,1.07
E02000616,E02000712,12,0,0,9.94,1.28
E02000616,E02000713,11,0,0,8.27,1.39
E02000616,E02000791,17,0,0,12.6,1.61
E02000616,E02000797,14,1,0,11.8,1.31
E02000616,E02000801,17,1,1,10.6,1.13
E02000616,E02000804,10,1,0,9.79,1.17
E02000616,E02000806,10,1,0,10.6,1.03
E02000616,E02000841,11,1,0,10.3,1.32
E02000616,E02000842,16,0,0,8.64,1.5
E02000616,E02000845,22,0,0,6.11,1.54
E02000616,E02000847,11,0,0,6.24,1.2
E02000616,E02000848,10,0,0,7.53,1.29
E02000616,E02000851,23,0,0,9.99,1.23
E02000616,E02000855,12,0,0,7.02,1.14
E02000616,E02000924,11,0,0,19.6,1.33
E02000616,E02000932,12,1,0,15.8,1.36
E02000616,E02000956,11,0,0,13.6,1.22
E02000616,E02006318,10,1,0,8.35,0.98
E02000616,E02006319,24,0,0,9.98,0.84
E02000616,E02006321,32,1,0,5.73,1.26
E02000616,E02006322,31,2,2,4.61,1.34
E02000616,E02006323,13,1,0,13.9,0.93
E02000616,E02006324,15,2,0,11.5,1.26
E02000616,E02006325,10,1,0,5.64,1.42
E02000616,E02006328,14,0,2,14.6,1.34
E02000616,E02006329,31,1,0,7.45,1.5
E02000616,E02006330,11,0,0,10.3,1.37
E02000616,E02006331,29,0,0,4.37,1.42
E02000616,E02006332,17,0,0,14.4,1.39
E02000616,E02006333,25,0,0,11.7,1.57
E02000616,E02006334,11,0,0,8.91,1.59
E02000616,E02006335,24,3,0,3.73,1.31
E02000616,E02006336,32,0,5,1.74,1.32
E02000616,E02006337,17,2,0,4.31,1.35
E02000616,E02006338,28,0,2,2.93,0.99
E02000616,E02006339,42,2,4,3.13,1.18
E02000616,E02006341,62,3,2,3.82,0.97
E02000616,E02006342,74,5,2,4.99,1.02
E02000616,E02006343,18,1,0,5.9,1.14
E02000616,E02006364,75,0,0,8.76,1.32
E02000616,E02006365,10,0,0,9.43,1.55
E02000616,E02006376,14,0,0,8.75,2.23
E02000616,E02006377,11,0,0,8.07,2.21
E02000616,E02006380,13,0,0,10.1,2.23
E02000616,E02006381,15,0,0,12.1,2.25
E02000616,E02006837,32,1,0,4.5,1.24
E02000617,E02000689,16,0,0,12.8,1.32
E02000617,E02000690,11,0,2,10.9,1.54
E02000617,E02000691,15,0,0,12.1,1.11
E02000617,E02000692,25,1,1,10.9,1.35
E02000617,E02000694,13,0,0,12.1,1.08
E02000617,E02000697,16,1,1,10.8,1.19
E02000617,E02000700,11,0,1,13,1.1
E02000617,E02000704,30,3,1,8.45,1.34
E02000617,E02000708,40,1,1,7.74,1.14
E02000617,E02000710,20,0,0,13,1.07
E02000617,E02000711,14,1,0,11.7,1.14
E02000617,E02000712,18,0,0,10.8,1.25
E02000617,E02000713,21,1,0,9.09,1.35
E02000617,E02000791,24,0,0,12,1.77
E02000617,E02000795,11,0,0,10.4,1.62
E02000617,E02000797,16,0,0,11.4,1.35
E02000617,E02000801,13,1,1,10.1,1.15
E02000617,E02000803,10,0,0,11,0.91
E02000617,E02000804,22,1,0,9.36,1.21
E02000617,E02000805,14,2,0,7.97,1.38
E02000617,E02000806,18,2,0,9.39,0.99
E02000617,E02000840,13,0,0,12.8,1.31
E02000617,E02000841,19,1,0,11.5,1.28
E02000617,E02000842,26,1,0,9.76,1.64
E02000617,E02000844,16,0,0,12.7,1.27
E02000617,E02000845,36,0,0,6.92,1.47
E02000617,E02000846,16,0,0,10.6,1.27
E02000617,E02000847,27,0,0,7.58,1.46
E02000617,E02000848,21,0,0,8.83,1.53
E02000617,E02000850,23,1,0,14.5,1.71
E02000617,E02000851,19,2,0,11.2,1.2
E02000617,E02000852,15,0,0,11,1.45
E02000617,E02000854,14,0,0,11.5,1.58
E02000617,E02000855,23,2,1,8.27,1.11
E02000617,E02000856,13,0,0,13.6,2.18
E02000617,E02000857,17,0,1,9.72,1.46
E02000617,E02000859,10,0,0,12.8,2.21
E02000617,E02000860,20,1,0,10.4,1.82
E02000617,E02000932,20,0,0,16.2,1.35
E02000617,E02000934,14,0,0,16.7,1.36
E02000617,E02000938,15,1,0,15.1,1.4
E02000617,E02000945,18,0,0,13.2,1.26
E02000617,E02000946,11,0,0,14.6,1.21
E02000617,E02000956,12,0,0,14,1.22
E02000617,E02006317,12,2,0,9.75,0.86
E02000617,E02006318,21,2,0,7.92,1.01
E02000617,E02006319,26,2,1,9.56,0.86
E02000617,E02006320,11,0,0,12.6,0.95
E02000617,E02006321,41,5,1,5.09,1.02
E02000617,E02006322,31,1,0,3.81,1.42
E02000617,E02006323,19,0,0,13.5,0.95
E02000617,E02006324,10,0,1,10.7,1.28
E02000617,E02006325,45,2,0,5.22,1.5
E02000617,E02006326,10,0,0,10.4,1.31
E02000617,E02006328,27,0,1,13.8,1.36
E02000617,E02006329,59,5,0,6.64,1.57
E02000617,E02006330,22,1,0,9.51,1.4
E02000617,E02006331,54,2,2,3.56,1.52
E02000617,E02006332,15,0,0,13.6,1.41
E02000617,E02006333,36,0,0,10.4,1.91
E02000617,E02006334,18,0,0,7.68,1.69
E02000617,E02006335,40,4,0,5.3,1.26
E02000617,E02006336,74,8,5,2.98,1.17
E02000617,E02006337,38,1,0,5.55,1.26
E02000617,E02006338,38,4,1,4.17,0.98
E02000617,E02006339,73,3,1,4.37,1.12
E02000617,E02006341,92,3,1,5.07,0.97
E02000617,E02006342,86,2,1,6.24,1.01
E02000617,E02006343,42,4,0,7.18,1.63
E02000617,E02006346,12,1,0,17.5,1.41
E02000617,E02006362,21,4,0,7.53,1.55
E02000617,E02006363,17,0,0,9.05,1.58
E02000617,E02006364,143,4,0,7.53,1.38
E02000617,E02006365,31,0,0,8.2,1.63
E02000617,E02006366,20,0,0,9.65,1.58
E02000617,E02006368,13,0,0,12.5,1.92
E02000617,E02006369,14,0,0,18.5,1.97
E02000617,E02006370,15,0,1,15.9,1.79
E02000617,E02006371,16,0,0,17,1.99
E02000617,E02006375,16,0,0,9.22,1.78
E02000617,E02006376,20,0,1,9.99,2.07
E02000617,E02006377,20,0,0,9.31,2.04
E02000617,E02006379,20,0,0,10.3,1.91
E02000617,E02006380,17,0,0,11.4,2.09
E02000617,E02006381,21,1,0,13.3,2.13
E02000617,E02006399,15,0,0,17.7,1.31
E02000617,E02006406,13,0,0,19.4,0.66
E02000617,E02006408,13,0,0,14.8,0.79
E02000617,E02006410,11,0,0,13.7,0.84
E02000617,E02006836,14,1,0,8.6,1.71
E02000617,E02006837,60,1,0,5.75,1.18
E02000619,E02000620,109,9,75,0.716,0.7
E02000619,E02000621,47,1,26,2.1,0.38
E02000619,E02000622,20,6,5,1.81,0.28
E02000619,E02000623,13,2,3,2.64,0.57
E02000619,E02000624,22,0,4,2.22,0.36
E02000619,E02000625,20,2,1,3.54,0.42
E02000619,E02000626,10,0,4,3.43,0.38
E02000619,E02000628,24,0,2,3.15,0.48
E02000619,E02000629,12,3,1,4.12,0.63
E02000619,E02000630,18,0,2,4.8,0.85
E02000619,E02000631,28,4,1,4.24,0.68
E02000619,E02000632,13,2,2,4.83,0.68
E02000619,E02000633,29,0,2,4.12,0.58
E02000619,E02000634,13,3,1,4.99,0.7
E02000619,E02000635,10,0,1,4.49,0.58
E02000619,E02000636,12,1,0,6.03,0.76
E02000619,E02000638,21,1,6,6.08,0.95
E02000619,E02000639,11,0,0,6.39,0.91
E02000619,E02000640,15,1,1,6.6,0.82
E02000619,E02000641,12,1,1,5.75,1.01
E02000619,E02000643,12,0,0,7.33,1.04
E02000619,E02000646,12,1,0,8.41,1.17
E02000619,E02000649,17,2,0,8.71,1.11
E02000619,E02000651,10,0,0,10.4,1.41
E02000619,E02000808,95,13,44,2.04,0.29
E02000619,E02000809,52,6,16,3.45,0.2
E02000619,E02000812,19,2,7,2.48,0.44
E02000619,E02000815,23,3,9,1.68,0.42
E02000619,E02000818,16,2,9,1.91,0.47
E02000619,E02000820,30,2,17,1.21,0.41
E02000619,E02000821,13,0,2,2.66,0.38
E02000619,E02000823,17,2,11,1.96,0.36
E02000619,E02000826,26,1,0,3.18,0.31
E02000619,E02000827,27,3,5,2.56,0.47
E02000619,E02000828,11,0,1,4.83,0.33
E02000619,E02000830,16,0,3,4.07,0.83
E02000619,E02000831,10,1,1,4.98,0.58
E02000619,E02000834,11,1,1,5.94,0.74
E02000619,E02000836,11,2,0,5.6,1.3
E02000619,E02000839,12,1,0,8.59,1.15
E02000619,E02000878,27,0,7,5.61,0.93
E02000619,E02000908,10,0,0,15,0.9
E02000619,E02000923,12,0,1,5.09,0.55
E02000619,E02000924,59,6,7,3.74,0.64
E02000619,E02000930,10,0,1,6.1,1.05
E02000619,E02000932,14,1,0,8.75,0.53
E02000619,E02000934,15,1,0,7.14,0.67
E02000619,E02000943,12,1,1,7.07,0.89
E02000619,E02000949,14,1,1,8.12,0.95
E02000619,E02000952,11,3,0,8.88,0.91
E02000619,E02000953,11,0,0,9.36,1.06
E02000619,E02000956,15,1,0,10.4,1.03
E02000619,E02000957,13,0,0,10.3,1.06
E02000619,E02000967,11,1,0,6.72,0.95
E02000619,E02000970,55,4,3,5.74,1.31
E02000619,E02000971,13,2,1,5.99,1.07
E02000619,E02000972,148,9,23,4.9,1.2
E02000619,E02000974,16,0,0,6.1,1.1
E02000619,E02000977,239,33,70,3.43,1.75
E02000619,E02000978,34,8,3,4.7,0.72
E02000619,E02000979,182,10,106,1.95,1.13
E02000619,E02000980,29,2,18,1.93,1.24
E02000619,E02000981,11,4,3,2.88,1.04
E02000619,E02000982,48,7,9,3.77,0.72
E02000619,E02000983,10,1,3,2.92,0.82
E02000619,E02006792,10,0,0,12.3,0.63
E02000619,E02006801,189,11,125,1.16,0.78
E02000619,E02006802,64,4,50,1.15,0.69
E02000619,E02006854,60,3,2,8.47,1.33
E02000620,E02000621,133,9,81,1.6,0.31
E02000620,E02000622,76,8,51,1.56,0.51
E02000620,E02000623,34,4,13,2.14,0.56
E02000620,E02000624,37,8,11,1.96,0.56
E02000620,E02000625,32,1,11,3.03,0.4
E02000620,E02000626,30,5,5,3.16,0.51
E02000620,E02000627,36,7,6,3.19,0.47
E02000620,E02000628,62,9,7,2.9,0.62
E02000620,E02000629,31,5,7,3.63,0.55
E02000620,E02000630,20,2,2,4.31,0.81
E02000620,E02000631,70,10,5,4.02,0.65
E02000620,E02000632,35,4,2,4.13,0.82
E02000620,E02000633,46,3,0,3.87,0.7
E02000620,E02000634,32,1,5,4.3,0.84
E02000620,E02000635,48,9,1,4.24,0.68
E02000620,E02000636,11,1,1,5.24,0.82
E02000620,E02000637,34,4,0,4.73,0.78
E02000620,E02000638,34,5,0,5.39,1.1
E02000620,E02000639,29,0,0,5.69,1.04
E02000620,E02000640,23,6,0,5.9,0.93
E02000620,E02000641,27,2,1,5.49,1.11
E02000620,E02000642,29,1,1,7.09,1.41
E02000620,E02000643,35,4,0,6.63,1.16
E02000620,E02000644,17,1,0,7.33,1.12
E02000620,E02000645,45,9,3,7.72,1.14
E02000620,E02000646,25,5,5,7.71,1.28
E02000620,E02000647,24,3,1,8.29,1.42
E02000620,E02000648,12,0,0,8.33,1.23
E02000620,E02000649,27,2,1,8.01,1.22
E02000620,E02000650,14,3,0,9.05,1.32
E02000620,E02000651,17,1,0,9.66,1.52
E02000620,E02000652,15,0,1,10.4,1.03
E02000620,E02000655,10,3,0,5.87,0.27
E02000620,E02000657,11,2,0,7.7,0.65
E02000620,E02000660,17,4,0,8.15,1.14
E02000620,E02000662,13,5,0,7.4,0.82
E02000620,E02000663,10,1,1,8.92,1.21
E02000620,E02000664,18,1,0,9.93,1.29
E02000620,E02000665,16,0,0,10.7,0.92
E02000620,E02000667,12,2,0,8.02,1.17
E02000620,E02000669,16,0,0,11,1.38
E02000620,E02000672,12,0,0,9.61,1.33
E02000620,E02000674,10,1,0,11.7,1.25
E02000620,E02000676,13,0,0,9.5,1.2
E02000620,E02000677,10,1,0,11,1.23
E02000620,E02000679,11,1,0,9.47,1.67
E02000620,E02000689,17,0,0,10,1.36
E02000620,E02000691,13,0,0,10.9,0.98
E02000620,E02000692,23,0,0,12.2,1.13
E02000620,E02000693,22,1,0,10.6,1.03
E02000620,E02000694,17,1,0,11.2,1.03
E02000620,E02000695,10,0,1,10.3,1.03
E02000620,E02000696,10,1,0,10.7,1.05
E02000620,E02000697,18,1,0,12.2,0.94
E02000620,E02000699,14,0,0,13.4,1.03
E02000620,E02000700,10,0,0,12.3,0.98
E02000620,E02000702,10,0,2,11.7,0.97
E02000620,E02000705,19,2,0,11.6,0.95
E02000620,E02000708,16,0,0,15.6,1.06
E02000620,E02000710,17,0,0,13,0.86
E02000620,E02000711,13,0,0,14,0.92
E02000620,E02000714,19,0,0,14.2,0.78
E02000620,E02000725,19,0,1,12.2,0.77
E02000620,E02000726,13,1,0,11.3,0.77
E02000620,E02000730,12,0,0,13.9,0.75
E02000620,E02000781,10,0,1,19.7,0.88
E02000620,E02000787,14,2,1,14.8,0.68
E02000620,E02000788,10,1,0,13,0.56
E02000620,E02000791,12,0,0,15.8,0.74
E02000620,E02000797,12,0,0,18.5,0.78
E02000620,E02000808,108,15,32,2.77,0.18
E02000620,E02000809,80,15,12,3.93,0.2
E02000620,E02000810,20,2,1,4.19,0.19
E02000620,E02000812,32,5,1,3.1,0.32
E02000620,E02000813,14,5,1,5.43,0.24
E02000620,E02000814,15,0,0,6.97,0.4
E02000620,E02000815,27,1,16,2.3,0.26
E02000620,E02000816,18,2,0,4.57,0.22
E02000620,E02000818,25,3,8,2.23,0.36
E02000620,E02000819,12,2,1,3.82,0.21
E02000620,E02000820,58,4,38,1.35,0.3
E02000620,E02000821,13,1,1,2.99,0.3
E02000620,E02000822,19,2,4,2.41,0.25
E02000620,E02000823,36,0,16,1.51,0.33
E02000620,E02000824,20,0,1,4.38,0.23
E02000620,E02000825,17,6,2,3.31,0.51
E02000620,E02000826,21,4,3,2.72,0.29
E02000620,E02000827,56,7,13,2.5,0.44
E02000620,E02000828,23,2,2,4.59,0.26
E02000620,E02000829,21,1,2,5.46,0.33
E02000620,E02000830,37,6,6,3.84,0.96
E02000620,E02000831,23,3,3,4.52,0.6
E02000620,E02000832,23,4,2,5.53,0.61
E02000620,E02000833,18,2,3,4.41,1.27
E02000620,E02000834,20,3,1,5.49,0.77
E02000620,E02000836,13,2,0,5.36,1.42
E02000620,E02000837,11,2,0,5.32,1.33
E02000620,E02000838,23,3,0,6.92,1.07
E02000620,E02000839,23,1,0,8.27,1.26
E02000620,E02000851,10,0,0,17.2,1.18
E02000620,E02000870,12,0,0,8.17,0.73
E02000620,E02000872,13,3,0,6.97,0.76
E02000620,E02000878,23,1,0,6.34,0.8
E02000620,E02000884,15,3,1,5.69,0.76
E02000620,E02000889,14,1,1,5.7,0.81
E02000620,E02000891,15,1,0,9.92,0.9
E02000620,E02000905,10,0,0,16.7,1.03
E02000620,E02000906,14,0,0,16.3,0.88
E02000620,E02000910,11,1,0,15.7,0.9
E02000620,E02000915,13,0,0,16.1,0.88
E02000620,E02000923,13,2,1,4.69,0.55
E02000620,E02000924,65,9,13,3.34,0.66
E02000620,E02000925,22,3,3,4.53,0.57
E02000620,E02000926,23,0,0,5.35,0.41
E02000620,E02000927,10,2,1,4.65,0.8
E02000620,E02000929,15,1,1,5.97,0.49
E02000620,E02000930,23,1,1,5.7,1.09
E02000620,E02000931,19,3,0,5.16,1.01
E02000620,E02000932,18,3,0,8.35,0.53
E02000620,E02000933,12,0,0,10.4,0.59
E02000620,E02000934,31,2,1,6.74,0.68
E02000620,E02000937,10,2,1,7.18,0.98
E02000620,E02000939,11,5,0,6.22,0.74
E02000620,E02000940,27,0,0,7.99,0.49
E02000620,E02000941,18,0,0,8.06,1.41
E02000620,E02000942,11,0,0,8.96,0.58
E02000620,E02000943,19,0,1,6.58,0.87
E02000620,E02000945,10,1,0,12.1,0.97
E02000620,E02000946,17,4,0,8.87,1.14
E02000620,E02000947,12,0,0,9.72,1.34
E02000620,E02000948,33,2,0,7.29,0.85
E02000620,E02000949,19,4,0,7.63,0.93
E02000620,E02000950,17,0,0,10.4,0.91
E02000620,E02000951,21,3,0,7.94,0.82
E02000620,E02000952,10,0,0,8.18,1
E02000620,E02000953,12,0,0,8.87,1.05
E02000620,E02000954,13,3,0,8.62,0.89
E02000620,E02000955,11,0,0,9.23,1.13
E02000620,E02000956,37,0,0,9.9,1.02
E02000620,E02000957,26,1,0,9.6,1.15
E02000620,E02000959,14,1,0,9.47,0.96
E02000620,E02000965,11,0,0,8.77,1.04
E02000620,E02000966,10,2,0,8.41,1
E02000620,E02000967,20,5,0,6.97,0.86
E02000620,E02000968,15,2,0,7.35,0.95
E02000620,E02000970,73,5,2,5.9,1.37
E02000620,E02000971,23,0,1,6.24,0.96
E02000620,E02000972,260,29,25,5.86,0.99
E02000620,E02000974,22,1,0,6.34,0.99
E02000620,E02000975,31,5,1,7.02,1
E02000620,E02000976,12,1,2,7.73,1.04
E02000620,E02000977,411,46,114,3.86,1.45
E02000620,E02000978,44,7,3,5.11,0.7
E02000620,E02000979,260,24,136,2.11,1.52
E02000620,E02000980,61,8,32,2.18,1.01
E02000620,E02000981,18,1,8,2.72,0.81
E02000620,E02000982,57,4,10,3.37,0.74
E02000620,E02000983,26,1,9,2.53,0.87
E02000620,E02006792,15,1,0,12.8,0.65
E02000620,E02006801,215,20,110,1.93,0.62
E02000620,E02006802,73,12,32,1.97,0.46
E02000620,E02006854,101,9,0,8.95,1.27
E02000620,E02006929,17,3,0,10.9,0.54
E02000620,E02006930,10,0,0,10.4,0.56
E02000621,E02000622,70,5,49,0.978,0.72
E02000621,E02000623,114,7,68,0.951,0.74
E02000621,E02000624,51,1,23,1.27,0.31
E02000621,E02000625,79,11,29,1.85,0.38
E02000621,E02000626,29,2,5,2.47,0.36
E02000621,E02000627,50,8,17,2.15,0.47
E02000621,E02000628,57,6,14,2.2,0.5
E02000621,E02000629,29,5,7,2.44,0.61
E02000621,E02000630,21,2,1,3.12,0.96
E02000621,E02000631,47,6,4,3.32,0.57
E02000621,E02000632,42,7,8,3.08,0.94
E02000621,E02000633,54,6,8,3.18,0.63
E02000621,E02000634,22,2,6,3.36,0.68
E02000621,E02000635,29,4,0,3.55,0.62
E02000621,E02000636,23,5,0,4.34,0.78
E02000621,E02000637,35,6,1,4.04,0.74
E02000621,E02000638,41,5,2,4.34,1.24
E02000621,E02000639,19,0,2,4.64,1.16
E02000621,E02000640,17,2,1,4.86,1.03
E02000621,E02000641,25,0,5,4.8,1.12
E02000621,E02000642,41,6,2,6.4,1.45
E02000621,E02000643,24,0,0,5.59,1.29
E02000621,E02000644,33,0,4,6.64,1.13
E02000621,E02000645,26,2,1,7.03,1.15
E02000621,E02000646,37,2,2,6.66,1.41
E02000621,E02000647,30,3,5,7.25,1.56
E02000621,E02000648,20,0,1,7.63,1.24
E02000621,E02000649,35,1,6,6.96,1.34
E02000621,E02000650,15,2,0,8.35,1.34
E02000621,E02000651,27,3,0,8.62,1.65
E02000621,E02000652,27,1,2,9.56,0.96
E02000621,E02000653,11,0,0,7.49,0.53
E02000621,E02000655,11,0,0,6.29,0.29
E02000621,E02000657,11,3,0,7.57,1.29
E02000621,E02000658,15,1,0,6.04,0.78
E02000621,E02000660,13,1,0,8.19,1.14
E02000621,E02000661,15,1,0,11.1,0.83
E02000621,E02000662,17,3,0,7.01,0.98
E02000621,E02000663,10,0,0,8.77,1.32
E02000621,E02000664,17,3,1,10.1,1.42
E02000621,E02000671,13,1,1,8.8,1.39
E02000621,E02000672,10,1,0,9.82,1.47
E02000621,E02000673,28,2,0,7.93,1.54
E02000621,E02000680,10,0,0,7.93,2.23
E02000621,E02000687,13,0,0,9.29,2.37
E02000621,E02000689,12,0,1,9.44,1.18
E02000621,E02000691,17,0,0,9.72,1.05
E02000621,E02000692,18,0,0,11,1.21
E02000621,E02000693,17,0,0,9.03,0.97
E02000621,E02000694,12,0,0,9.98,1.1
E02000621,E02000695,10,0,0,9.5,0.96
E02000621,E02000696,14,0,0,9.93,0.99
E02000621,E02000697,12,1,0,11,0.99
E02000621,E02000699,15,0,0,12.2,1.09
E02000621,E02000700,10,0,0,10.6,0.94
E02000621,E02000701,18,1,0,10.6,0.9
E02000621,E02000702,17,1,0,10.9,0.9
E02000621,E02000703,11,1,1,12.4,0.91
E02000621,E02000704,11,0,0,12.8,1.12
E02000621,E02000705,16,0,0,10.8,0.89
E02000621,E02000706,10,0,0,11.7,0.92
E02000621,E02000707,12,1,0,11.9,0.87
E02000621,E02000708,13,0,0,14.4,1.11
E02000621,E02000710,10,0,0,12.2,0.8
E02000621,E02000711,19,0,0,12.4,0.86
E02000621,E02000712,10,0,1,13.6,0.92
E02000621,E02000713,16,0,0,15.6,1.02
E02000621,E02000725,11,1,0,12.9,0.68
E02000621,E02000747,12,0,0,13.4,0.88
E02000621,E02000785,14,1,0,14.7,0.6
E02000621,E02000788,17,1,0,12.1,0.57
E02000621,E02000791,11,0,0,14.9,0.77
E02000621,E02000797,12,1,0,17.7,0.8
E02000621,E02000805,14,1,1,18.6,1.33
E02000621,E02000807,10,0,0,7.18,0.33
E02000621,E02000808,114,19,13,3.8,0.16
E02000621,E02000809,94,14,5,4.84,0.14
E02000621,E02000810,12,1,0,5.1,0.14
E02000621,E02000812,17,3,1,4.12,0.27
E02000621,E02000814,11,0,0,7.54,0.44
E02000621,E02000815,14,0,2,3.32,0.21
E02000621,E02000816,19,4,0,5.28,0.28
E02000621,E02000818,14,1,4,3.12,0.16
E02000621,E02000819,16,2,2,4.43,0.29
E02000621,E02000820,24,10,5,2.14,0.23
E02000621,E02000821,11,1,0,3.81,0.47
E02000621,E02000822,10,2,1,3.02,0.36
E02000621,E02000823,21,1,2,2.15,0.42
E02000621,E02000824,14,1,1,4.81,0.25
E02000621,E02000825,20,1,0,3.72,0.67
E02000621,E02000826,21,3,1,3.08,0.58
E02000621,E02000827,26,2,6,2.21,0.72
E02000621,E02000828,12,2,0,4.75,0.63
E02000621,E02000829,18,3,0,5.14,0.7
E02000621,E02000830,31,3,9,3.55,1.18
E02000621,E02000831,17,2,1,4.62,0.93
E02000621,E02000832,13,1,0,5.69,0.7
E02000621,E02000833,18,2,7,4.11,1.48
E02000621,E02000834,15,1,1,5.59,1.04
E02000621,E02000835,13,3,0,6.71,1.19
E02000621,E02000836,16,1,1,5.07,1.6
E02000621,E02000837,12,2,0,4.63,1.38
E02000621,E02000838,19,2,0,6.66,1.65
E02000621,E02000839,14,0,0,7.57,1.28
E02000621,E02000851,14,1,0,16.4,1.14
E02000621,E02000866,10,0,4,10,0.61
E02000621,E02000878,36,3,1,7.36,0.71
E02000621,E02000884,23,4,0,6.6,0.64
E02000621,E02000889,12,2,1,6.62,0.68
E02000621,E02000890,12,3,1,6.79,0.99
E02000621,E02000891,13,1,0,10.8,0.81
E02000621,E02000904,16,0,0,18.9,0.85
E02000621,E02000908,11,0,0,16.6,0.73
E02000621,E02000923,28,7,3,3.82,0.6
E02000621,E02000924,92,4,29,2.47,0.77
E02000621,E02000925,16,4,2,3.66,0.63
E02000621,E02000926,25,6,0,4.48,0.42
E02000621,E02000927,18,1,3,3.78,0.9
E02000621,E02000929,16,1,0,5.1,0.51
E02000621,E02000930,22,4,0,4.2,1.36
E02000621,E02000931,11,2,0,3.93,1.3
E02000621,E02000932,37,3,3,7.48,0.55
E02000621,E02000933,13,0,4,9.49,0.61
E02000621,E02000934,27,5,0,5.86,0.73
E02000621,E02000937,11,1,0,5.99,1.08
E02000621,E02000939,11,1,0,5.04,0.81
E02000621,E02000940,19,4,0,7.11,0.51
E02000621,E02000941,14,1,1,6.57,1.66
E02000621,E02000942,13,0,1,8.08,0.61
E02000621,E02000943,22,3,2,5.4,0.96
E02000621,E02000944,16,1,0,9.06,0.93
E02000621,E02000946,14,2,0,7.68,1.25
E02000621,E02000947,21,2,0,9.13,1.15
E02000621,E02000948,25,2,1,6.46,0.73
E02000621,E02000949,22,2,1,6.45,1.02
E02000621,E02000950,17,0,0,9.56,0.96
E02000621,E02000951,16,5,0,6.76,0.89
E02000621,E02000953,12,1,0,7.68,1.15
E02000621,E02000956,36,4,1,8.71,1.1
E02000621,E02000957,34,1,1,8.81,1.08
E02000621,E02000958,12,3,0,8.13,0.86
E02000621,E02000959,16,1,0,8.67,0.88
E02000621,E02000964,13,0,0,8.88,1.02
E02000621,E02000967,27,4,0,6.51,0.91
E02000621,E02000970,88,2,4,6.3,0.98
E02000621,E02000971,30,1,0,5.78,1.02
E02000621,E02000972,350,30,27,5.92,0.93
